,Leopoldau,Großfeldsiedlung,Aderklaaer Straße,Rennbahnweg,Kagraner Platz,Kagran,Alte Donau,Kaisermühlen-VIC,Donauinsel,Vorgartenstraße,Praterstern,Nestroyplatz,Schwedenplatz,Stephansplatz,Karlsplatz,Taubstummengasse,Südtiroler Pl. - Hbf.,Keplerplatz,Reumannplatz,Troststraße,Altes Landgut,Alaudagasse,Neulaa,Oberlaa,Museumsquartier,Volkstheater,Rathaus,Schottentor,Schottenring,Taborstraße,Messe-Prater,Krieau,Stadion,Donaumarina,Donaustadtbrücke,Stadlau,Hardeggasse,Donauspital,Aspernstraße,Hausfeldstraße,Aspern Nord,Seestadt,Simmering,Enkplatz,Zippererstraße,Gasometer,Erdberg,Schlachthausgasse,Kardinal-Nagl-Platz,Rochusgasse,Landstraße,Stubentor,Herrengasse,Neubaugasse,Zieglergasse,Westbahnhof,Schweglerstraße,Johnstraße,Hütteldorfer Straße,Kendlerstraße,Ottakring,Hütteldorf,Ober St. Veit,Unter St. Veit,Braunschweiggasse,Hietzing,Schönbrunn,Meidling Hauptstraße,Längenfeldgasse,Margaretengürtel,Pilgramgasse,Kettenbrückengasse,Stadtpark,Roßauer Lände,Friedensbrücke,Spittelau,Heiligenstadt,Floridsdorf,Neue Donau,Handelskai,Dresdner Straße,Jägerstraße,Nußdorfer Straße,Währinger Str.-Volksoper,Michelbeuern-AKH,Alser Straße,Josefstädter Straße,Thaliastraße,Burggasse-Stadthalle,Gumpendorfer Straße,Niederhofstraße,Meidling,Tscherttegasse,Am Schöpfwerk,Alterlaa,Erlaaer Straße,Perfektastraße,Siebenhirten
Praterstern,0.09328496597654795,0.26974970062447534,0.47437052737262164,0.8366564387466771,2.440813249982843,7.146530846386623,12.743117814323867,37.63599567474946,67.7747805187427,202.44909565300082,0.0,234.6437226121456,153.06377671435172,92.26918817942153,33.38161312088363,10.959935074902067,5.9876117053664135,1.999391317525926,1.1079817697860113,0.6174693857221115,0.3458034918567592,0.11796937640478143,0.04039890548984728,0.02288758085567208,11.216219663998814,18.672207352932887,18.416423690563942,50.3368482096167,89.12985189521045,137.01847046567485,123.40172805914816,68.39021552912857,38.106936183714005,12.939354469789874,7.274033626875235,2.4894269578663195,1.409330828000459,0.4853784003790928,0.2763603127568654,0.09567535587985476,0.03319789212458749,0.011543244097509073,0.1751317589864565,0.30990328201514145,0.5504414589825404,0.9818059098815544,2.9011213580550432,5.22808379348061,9.481618250845507,17.3247284717934,52.657855619858395,50.06102986326263,30.914074075685807,6.542020196604044,3.7971639040872343,2.2297133565546474,0.7404168297818242,0.24772158263074232,0.137522311720491,0.07676685366101434,0.04305839456598143,0.0031210768014504767,0.009087717852044798,0.01610535491214214,0.04724205629079303,0.0844220757875088,0.24998502856340896,0.4515832029364131,0.8212721645678149,2.32072206498545,6.60316057227324,11.452516426583058,31.619673483975358,29.752202835257343,16.515957363773563,9.29782405442091,3.0830004976658936,0.18416997242704403,0.5393527913962682,0.9621184330487074,1.7245934587190455,5.125147428634878,3.282012564801876,1.917224551052258,0.6823005240802948,0.4067868731862077,0.2464817348698277,0.42554853190758424,0.7563127843195131,1.2922129305701018,0.45259007741341734,0.1522418252073938,0.05149251308921491,0.02885222313927146,0.009846852515990706,0.003373190709121869,0.0019115489690212889,0.0010865226489389257
Nestroyplatz,0.05253391114511837,0.15191093929959834,0.2671442163694558,0.47116740143485675,1.3745566078532148,4.0246058145565256,7.1763527162325955,21.194905652132753,38.16771824247265,114.01025546944072,208.02824461801893,0.0,234.31224470843114,141.2470086903178,51.101056502346665,16.777627237380084,9.165922658142117,3.0606971663473996,1.6961145291682747,0.945231072386824,0.5293609901981056,0.18058922878822709,0.061843229223040086,0.03503664002911934,17.169951395613182,28.58368526141792,28.19212792906973,77.05637577174045,136.441267270381,77.16266042797733,69.49432150345784,38.51430365216593,21.460118235892494,7.286864403874292,4.09640966495004,1.4019336689224906,0.7936719461404471,0.27334335699586804,0.15563373971810446,0.05388007158445517,0.01869556467991588,0.006500637625760695,0.26809423136365723,0.47440442938364574,0.8426237520290439,1.5029626966651257,4.441078563258215,8.00322633787039,14.514598447221841,26.520945087913535,80.60940750761321,76.63414905518297,47.3237120189096,10.014619200562683,5.812753461277209,3.4132774771766345,1.1334407991895104,0.3792157840013099,0.21052114516196635,0.11751581064201826,0.06591441359195495,0.00477778953945478,0.013911610015760467,0.024654310394630105,0.07231882351103569,0.12923453546838914,0.38268069979421526,0.6912901028838445,1.257215315910819,3.55259492522466,10.108213772530556,17.531677899734245,48.40385380536117,45.54510270813179,25.28286657029595,14.233243631255169,4.719501782537507,0.28193005930987436,0.8256490592000946,1.4728248221897136,2.6400326268968093,7.845649860751697,5.0241523352396005,2.934915091018054,1.0444755172959403,0.6227152329584931,0.3773178071044065,0.651435851669367,1.1577745564602457,1.9781382565007042,0.6928314409058818,0.2330539894453573,0.07882548429553377,0.04416740076398074,0.015073704346394268,0.005163729158199071,0.0029262268279015304,0.0016632645963946067
Schwedenplatz,0.027347227663545887,0.079079264251492,0.1390654825580017,0.2452724709395194,0.7155437634855452,2.095062200160118,3.735746059009261,11.033290641070236,19.868714463152333,59.34955811093355,108.29187551449648,186.9842689112895,0.0,199.86986171528338,72.30992848154405,23.74097736255702,12.970127375882807,4.331002299181066,2.4000662353239908,1.3375377325062876,0.7490658307697914,0.25554059176084215,0.08751050933712899,0.04957817133629869,24.29613089097995,40.44699617701992,39.892927736238825,109.03768732933459,193.06955576934925,109.18808413944403,36.1761953384526,20.049134117755305,11.171350586526799,3.7932743910055535,2.132440651545669,0.7297952575300708,0.4131565103027593,0.1422925278385354,0.08101721763001732,0.028047989423021762,0.009732225384625984,0.0033839935621547473,0.37936348136618947,0.6713002178043779,1.1923444918065924,2.1267490839703687,6.284294205842357,11.324868089301477,20.538705997374908,37.52814078280199,114.06536167305033,108.44022054944784,66.9648431126154,14.171065095871956,8.225266087140502,4.829916779723983,1.603861617297363,0.5366046828982519,0.29789538597534626,0.16628931855028845,0.09327138926214375,0.0067607529774258044,0.019685454551347212,0.03488678206321671,0.10233387162381379,0.18287175758559215,0.5415076698485913,0.9782016521954786,1.7790072417629648,5.02705624012088,14.303504956581039,24.807987581098907,68.49328461019293,64.4480436399265,35.7762128347105,20.140578287049514,6.678273595931136,0.39894170142173707,1.1683246591755163,2.08410285124908,3.735746059009261,11.101891411895544,7.109365655187085,4.15301590332431,1.4779723772036861,0.8811656165568489,0.533918973774637,0.9218063787460535,1.6382948045613743,2.7991404805417965,0.9803827038168731,0.329780213220414,0.11154104282895543,0.06249854326030379,0.02132986199981316,0.0073068721408977464,0.004140721682273209,0.0023535823374934563
Stephansplatz,0.01768995362052429,0.05115357703402002,0.08995653844452267,0.15865808003255957,0.4628599339298968,1.3552215825646365,2.4165218988549393,7.137045192426281,12.852368133137187,38.39112846456975,70.05018127978836,120.95350525119612,214.4748760826254,0.0,127.14690762851643,41.745192107307695,22.806157079969623,7.615462507522986,4.220181188575618,2.3518732502693367,1.3171276198520017,0.4493324319114087,0.15387500556098976,0.08717628828655322,42.72135203278807,71.120392382674,25.805322942540975,70.53262054480066,124.88986193096878,70.62990691796591,23.40110030814274,12.969075221746834,7.226351284510865,2.453734940608239,1.3794003797557985,0.4720787209957207,0.2672563228416776,0.09204399981524401,0.05240717048073527,0.01814325159926931,0.0062954321292325085,0.002188985658918099,0.4045909379799739,0.7159413020186408,1.2716347250873767,2.2681766933202496,6.702196210682707,12.077965402070781,21.904518311691756,40.0237408863878,121.65064360999264,190.6769788734574,117.74832170897476,24.917838291077924,14.46298135488476,8.49273392383078,2.8201665965619034,0.9435443718756736,0.5238074206260067,0.29239653626153034,0.1640047081214311,0.011887839642095308,0.034614121795243355,0.06134353261848615,0.17993981733701295,0.3215544387591853,0.9521655894867204,1.720030951842325,3.1281357095606883,8.839376124803467,25.150715284452485,43.6213805166249,73.04804923755391,41.68915829239856,23.142365783851247,13.028227218197218,4.319938811738248,0.25806126610965285,0.7557478691735854,1.3481323676602006,2.4165218988549393,7.181420602949139,4.598797006369055,2.6864389918777247,0.9560480179861566,0.569994848496837,0.9388219275719916,1.6208677418304507,2.880712546092611,4.921897498619808,1.7238660264283725,0.5798724350660994,0.19612934167098978,0.10989495735517012,0.03750558257171348,0.012848113898898818,0.007280880624653949,0.004138445747982826
Karlsplatz,0.008161660290377801,0.023600859976532218,0.041503484035745296,0.07320049443470197,0.21355090147774888,0.6252621353539158,1.1149170453352593,3.2928372559481565,5.929730788431199,17.71261561299589,32.319235830086384,55.80463589488101,98.95283599705579,162.14628473566037,0.0,142.3138762532073,77.74865685482953,25.96193559537708,14.387054247905297,8.017790356352611,4.490230554442363,1.5318228730919847,0.5245765414991308,0.2971933982609379,145.64171104867432,89.19498689179055,32.36350875588102,32.54182009888863,57.62076309856057,32.58670536799054,10.796627014020164,5.983576243944762,3.334040641841147,1.1320861239929725,0.636417570418214,0.2178041974407913,0.12330475049739911,0.04246658156231806,0.024179233672349202,0.008370799567517528,0.0029045400300152222,0.001009938053645888,0.3077621535333752,0.544598546899861,0.9673005615367585,1.7253449798349219,5.098192138215991,9.18740459438291,16.6622163150159,30.44505333993962,92.53658582433603,87.97313775628658,54.3258519590334,31.250478031472415,18.138615229004657,10.651084247899792,3.536886034873517,1.1833375078759543,0.6569282655974381,0.36670643039654705,0.20568499836689141,0.04052693147019835,0.11800328605792608,0.20912673937542106,0.613434304762526,1.0962138702970163,3.2460355081478776,5.863771602797925,10.664153062927891,30.134389530348397,85.74150942869052,148.71000552301436,151.04354341281913,19.234236283105606,10.677253988066624,6.010867355661728,1.9931014977743597,0.11906240306068981,0.348681376203002,0.6219913656833637,1.1149170453352593,3.313310855467005,2.1217590342827704,1.2394494023484706,0.44109438110899657,0.43358074936665886,1.177414897726425,2.0327963913359035,3.6128191813849257,6.172752542055428,5.876845786973617,1.9768478668037228,0.6686261447411602,0.3746437990198489,0.12786058866838734,0.043800610302495595,0.02482130975868692,0.014108409288070804
Taubstummengasse,0.004586027565008784,0.013261296177432451,0.02332076012232792,0.04113127394503159,0.11999400684000999,0.35133407738985634,0.6264706102303318,1.8502414809728753,3.331908935353147,9.952698416689918,18.160141579469588,31.35656096479806,55.60148516023142,91.10981159534151,243.55930851027932,0.0,322.8048159543507,107.79141634989956,59.733641537909655,33.28908105995405,18.642997916038368,6.3599786880743645,2.177990473183049,1.2339179107312237,81.83591055262448,50.11856092915304,18.185018485742834,18.285211425058222,32.37704075951043,18.31043240633416,6.066612347709339,3.362164635106637,1.8733936162926612,0.6361178958546679,0.3576023035698716,0.12238392896794385,0.06928479801398683,0.023861923518930163,0.01358628369437429,0.0047035426851883815,0.001632057714657058,0.0005674830350917445,0.17293120141676357,0.3060092994670427,0.5435250771324014,0.9694693671581632,2.864668320627609,5.1623921140655575,9.362480254769935,17.10704058581478,51.9962015403317,49.43200529998657,30.52563396573089,17.55960779707972,10.192067112787525,5.984832034198551,1.987372210204272,0.6649159897313883,0.36912723968860583,0.20605192304404202,0.11557416489527611,0.02277203635474374,0.06630591122020535,0.11750807522420105,0.3446880329336423,0.6159613176076422,1.823943632512347,3.2948465445260817,5.992175386387752,16.932478947184016,48.1780558998534,83.55998170190732,84.87119396827104,10.807695327653883,5.999536781211324,3.377499479508492,1.1199214477757198,0.06690102785045401,0.19592366574695375,0.34949623565983096,0.6264706102303318,1.8617455730825514,1.192213970115728,0.696445198938883,0.2478504273108763,0.24362852624445852,0.6615880818748748,1.1422259629829932,2.030038958219957,3.468462580244669,3.302192913633163,1.1107885511577733,0.3757002645752822,0.21051192137832866,0.07184471826189318,0.024611512739420117,0.01394706551155544,0.00792749901264558
Südtiroler Pl. - Hbf.,0.0029877657554003858,0.00863964423011025,0.015193316545899309,0.026796745119154582,0.07817527902041184,0.22889176095228966,0.4081413400766122,1.2054197358627223,2.170716001167695,6.484115300592797,11.831208677930826,20.428586119405214,36.2239892709463,59.35742234576406,158.6772323237478,384.949927837773,0.0,190.892358971104,105.7848215491652,58.953035656264916,33.01567018039516,11.26315411638613,3.857095057484979,2.1851971959583483,53.31553891579633,32.651901440061316,11.847415813106075,11.9126908313601,21.093421762344438,11.929122129058527,3.952356667472491,2.1904273836981623,1.2205031944970839,0.41442648102100654,0.23297546765973462,0.07973229702579766,0.04513857449429134,0.01554588081672511,0.008851371386191917,0.0030643260566278144,0.0010632744966241894,0.00036971133622362826,0.11266350110398066,0.19936297652409352,0.35410288962238967,0.631602696461179,1.8663119197660354,3.3632633375426586,6.099592183929735,11.145120545834322,33.875171522830186,32.20461511896458,19.88724283311693,11.439965004718827,6.640062377442497,3.89907734965117,1.2947594729233445,0.43318824324026745,0.24048388512574811,0.13424142589169222,0.07529578206589824,0.014835826744819328,0.04319785001640484,0.07655571148692124,0.2245619082085662,0.4012946074378619,1.188286866520511,2.146570105715329,3.903861493638473,11.031394825978868,31.38767561661435,54.43875953902237,55.29300540910689,7.041139970710835,3.9086573922793066,2.2004179304881193,0.7296212033117834,0.04358556445185499,0.12764293517501757,0.2276944195698017,0.4081413400766122,1.2129145735986564,0.7767192897400057,0.45372930851509574,0.16147286702568484,0.15872232720661003,0.43102013391474064,0.7441524432100264,1.3225565689522072,2.259679771707354,2.1513562152041033,0.7236711833051633,0.24476616611674087,0.13714708446077645,0.046806345118176794,0.016034233093690297,0.009086418285336077,0.0051647116682578134
Keplerplatz,0.0012756713636015438,0.0036888255768163466,0.006487014184664541,0.01144127190173716,0.03337810690401189,0.09772876748566817,0.17426206150753654,0.5146720205159271,0.9268197268129537,2.76849019783627,5.051511846251777,8.722290984254533,15.466375068002355,25.343540994413196,67.74962226040654,164.3601405081772,244.082494461324,0.0,333.7371730423364,185.98905943270628,104.16008904436444,35.53376712552128,12.168626668641043,6.894009216437864,22.763868320979114,13.941218637685456,5.058431725493217,5.086301872741114,9.006152525162225,5.093317461531102,1.6875179087654508,0.935235796976976,0.5211121292189419,0.17694559662218579,0.09947236726239729,0.03404289907471421,0.019272590822116183,0.006637546783583515,0.0037792256590255956,0.0013083599315349595,0.0004539809804499073,0.00015785379545463807,0.04810337015934475,0.08512101045889112,0.1511895352717525,0.2696722363835619,0.7968498424919882,1.4359956834632006,2.6043122907552814,4.758576236610887,14.463512131316325,13.750243039908947,8.491156355662014,4.884464496838689,2.8350741393032184,1.6647695055835636,0.5528169600895633,0.18495621216343164,0.10267819861984101,0.05731638851189722,0.032148662527453464,0.006334378556790081,0.018443969422796143,0.0326866082749248,0.09588007197003212,0.17133874640302985,0.5073568851989494,0.9165102749017973,1.6668121675536052,4.710019336237307,13.401438476813789,23.243444198527833,23.608177274396315,3.0063202282544195,1.6688598483491255,0.9395014106461982,0.3115227067781332,0.018609509911258038,0.054499064016147236,0.0972175446391869,0.17426206150753654,0.517872053804109,0.33163194058547446,0.19372652780869445,0.06894326039147679,0.06776887619643159,0.1840305053958469,0.3177270374162722,0.5646853468033505,0.9648041418462713,0.9185537760721469,0.3089822565699528,0.10450658266274357,0.0585570029818517,0.019984670483013646,0.006846056106628023,0.0038795824550025156,0.0022051510445712094
Reumannplatz,0.0007245905933832886,0.00209527970122851,0.003684671139815654,0.006498725481250777,0.018959006980690644,0.05551064924992414,0.09898211573508449,0.29233744315663374,0.5264403317126581,1.5725225261484999,2.8692953926820097,4.954324585682854,8.785013293998164,14.395315228939683,38.482277172520384,93.35775273903523,138.6406284114458,342.0768269680243,0.0,287.16781599714216,160.82357411867233,54.8642717518501,18.7884059136423,10.644376482074371,12.93004242709438,7.918713371951123,2.873225934315821,2.889056380234916,5.115560001193244,2.893041285586964,0.9585224202298651,0.5312207206498899,0.295995471642431,0.10050638315737644,0.0565010265782011,0.019336613758729297,0.010946971467952756,0.003770174748571347,0.0021466276040496305,0.0007431579372239878,0.00025786449190190735,8.966210152539482e-05,0.027323063386082747,0.048349351751269795,0.08587675337213332,0.153175787554323,0.4526164940933782,0.8156559707030037,1.4792682833187631,2.702905840271326,8.215379867153905,7.810237846307958,4.823038439060855,2.7744112857811496,1.610342688169793,0.9456011621140213,0.31400404569147267,0.10505647092607054,0.058321962057240724,0.03255612467867148,0.01826067365146458,0.0035979729953494032,0.010476308498982215,0.01856623074045323,0.0544605767791603,0.09732165153822378,0.28818239320313843,0.5205844882008377,0.9467614089387012,2.6753251684318227,7.61211432283686,13.202445006316871,13.409616040652802,1.7076117096028678,0.94792450649268,0.5336436201739487,0.17694715849029707,0.010570336697925963,0.03095586391686732,0.05522027096265339,0.09898211573508449,0.2941550852902501,0.1883693492462353,0.11003807386777041,0.03916027229442645,0.0384932135479282,0.10453066276327741,0.1804712633239613,0.3207453754859789,0.5480157551435048,0.5217452116973835,0.17550416433339355,0.059360497464070704,0.033260802702019344,0.011351437883636151,0.003888609557426992,0.002203630992556888,0.0012525417983629793
Troststraße,0.00044314957972417496,0.0012814440699105874,0.002253493879084027,0.003974530572239537,0.011595066306686788,0.03394954490156829,0.06053609222747601,0.1787895347462427,0.32196362177298465,0.9617330157650614,1.7548213556492325,3.0299963565786188,5.372792559904577,8.803975585599648,23.535228184794875,57.09630965139032,84.79068976917897,209.20945357079967,315.1451298008963,0.0,267.36332988219135,91.20985196058388,31.23503998576059,17.695887909238216,7.9078350170516805,4.842975515802877,1.7572252205199845,1.7669069021757422,3.1286057054613545,1.7693440151442603,0.5862190477766425,0.3248872414939653,0.18102673434682134,0.0614683130894968,0.03455524597028494,0.011826005386653998,0.006695016261009719,0.002305786702964149,0.0013128477367021331,0.00045450511027444215,0.00015770635481003424,5.483610051110195e-05,0.01671040745889818,0.029569794452434663,0.05252103396380525,0.09368019195732397,0.27681398429031273,0.49884390429196324,0.9047000113417845,1.6530598079633878,5.024412638873302,4.776633385449412,2.9497035660974555,1.6967915489148,0.9848633034859934,0.5783165851227906,0.19204052902500185,0.064251083802804,0.035668904910395406,0.01991087532814478,0.011167975306362118,0.0022004704936938145,0.006407165302419235,0.011354849793560209,0.033307335109793126,0.05952057530287716,0.17624836369401184,0.31838226891677796,0.5790261760247819,1.6361918507392714,4.6554637802110435,8.074432664882826,8.201135602562871,1.0443516909448787,0.5797375103933626,0.32636905331377813,0.10821843346354793,0.006464671647691509,0.018932177991306073,0.03377195355945023,0.06053609222747601,0.17990117952186704,0.1152040872648054,0.06729776322443329,0.023949880618971294,0.02354191672065214,0.06392950680679399,0.11037372721177373,0.196163433037968,0.3351588521735168,0.31909215134468605,0.1073359182059451,0.03630405879352335,0.020341846655593798,0.006942382323665499,0.0023782197931096196,0.0013477102202763336,0.0007660372306791777
Altes Landgut,0.0002965859441017863,0.0008576298312741779,0.0015081919068313907,0.002660027124166018,0.007760209745955247,0.02272135253456573,0.04051488456040916,0.11965815919590457,0.21548002999214377,0.6436573732780606,1.1744462193084912,2.027880361750953,3.5958394789275783,5.892221340995904,15.751381001383292,38.21274729229252,56.747716633029555,140.01724505963588,210.91662979632056,319.5126964520477,0.0,165.93441017151287,56.82465024678048,32.193416166814835,5.292462910138,3.241249752533331,1.1760550497459001,1.1825346918932602,2.093876468198469,1.1841657742269063,0.39233779674010366,0.21743671584905314,0.12115544585946125,0.041138790386170986,0.023126729029384025,0.00791476994006556,0.0044807618226430125,0.0015431898336034024,0.0008786473084190863,0.00030418584017101853,0.00010554785623693483,3.670006107434067e-05,0.011183745171568492,0.01979012461216755,0.03515066053555235,0.062697178213715,0.1852628110860888,0.3338603872894117,0.6054869941650591,1.1063404462815813,3.362679858536021,3.196849070991779,1.9741429463070646,1.1356087120562262,0.6591377404834823,0.3870489293820875,0.12852662895931785,0.04300121047407612,0.023872065600312603,0.013325716704428218,0.0074743712991998425,0.001472705038435358,0.004288112315072002,0.007599440460381673,0.022291541910524067,0.03983523132454022,0.11795743409058207,0.21308314423027344,0.3875238360439061,1.0950512580542182,3.1157541012336427,5.403961426503265,5.488759679986199,0.6989514295059744,0.38799990955255953,0.21842844545383783,0.07242716167750839,0.004326599486187083,0.012670705649657776,0.02260249628765431,0.04051488456040916,0.1204021477504905,0.07710243797835412,0.045040256281592896,0.016028894710729158,0.015755857426077456,0.04278598920043209,0.07386963135452375,0.13128595771663654,0.22431117876231357,0.21355824600113243,0.07183652223467447,0.02429715392871555,0.013614152130930996,0.004646316074724601,0.0015916670011511536,0.0009019796618222485,0.0005126843974883447
Alaudagasse,0.00015187581878344682,0.00043917533999242076,0.0007723153618297375,0.001362147483733225,0.003973850523050253,0.01163515698798664,0.020746874178963856,0.06127458587774852,0.11034307807691349,0.32960425983322694,0.6014107705434121,1.0384375809465183,1.841358553689731,3.0172904630636608,8.065971884810935,19.567995039542776,29.059387672041996,71.70007264382237,108.0062507425091,163.61615697036459,249.07756647218076,0.0,215.01254635172077,121.81312785430991,2.710165986768323,1.6597801407564379,0.6022346209140195,0.6055527179989453,1.0722328868353104,0.6063879631272195,0.20090845606340346,0.11134505835456991,0.06204131687934706,0.021066364060449337,0.01184274230445384,0.004052997753384866,0.0022945098515996,0.0007902371106176646,0.0004499379759622826,0.00015576757583106877,5.404897772674136e-05,1.8793378229532968e-05,0.005726975565687823,0.010134132918544083,0.017999960739150382,0.0321059897341315,0.09486943559997688,0.17096332677699766,0.3100579607035821,0.5665351459629306,1.721962105683913,1.6370434264995006,1.010919709205955,0.5815228482370823,0.3375314508925071,0.19820013128803893,0.06581595452134271,0.022020072694976727,0.012224414478170123,0.006823836987590744,0.003827478285915958,0.0007541432356690379,0.0021958578342587726,0.0038915237393057863,0.011415059435333406,0.020398837147070706,0.060403678058166314,0.10911568010052958,0.19844332163317766,0.5607541750857579,1.5955162901797535,2.7672621803097903,2.810685695264723,0.3579192566511149,0.19868710949759188,0.11185290354660898,0.03708852257056917,0.0022155663563314014,0.006488418731149941,0.011574293045590892,0.020746874178963856,0.061655567758853703,0.03948263945422736,0.02306422788072378,0.008208081187927707,0.008068264173704489,0.021909862120927794,0.03782718287333731,0.06722895241502126,0.11486533537514765,0.10935897035716399,0.03678606774838308,0.012442093836263126,0.0069715390868892455,0.0023792869224217536,0.0008150613130454447,0.0004618860144574376,0.000262535579296765
Neulaa,6.511079289009735e-05,0.00018827917988351422,0.0003310998812894457,0.0005839672398776084,0.0017036323521090416,0.0049881166268394535,0.008894407540344103,0.026269072341273885,0.04730526137123818,0.14130488230186988,0.2578312494799461,0.44518933167833397,0.7894101667142324,1.2935447920773033,3.4579686816247355,8.389009405840893,12.458071254418778,30.738590366208285,46.3034384226668,70.14400182533977,106.78222493907111,269.17073401433817,0.0,385.8756823545108,1.161877234149215,0.7115655530521343,0.2581844429723844,0.2596069467904141,0.45967774188088334,0.2599650253377112,0.08613161053153272,0.04773482106586916,0.026597778147421217,0.00903137628013766,0.0050771106790578205,0.0017375636188730393,0.0009836809896959884,0.00033878312726570557,0.00019289323738916876,6.677923088856237e-05,2.3171376608050927e-05,8.056922869025896e-06,0.0024552158660348204,0.004344611504751004,0.007716776278834728,0.013764182243463685,0.040671544834652545,0.07329381234448609,0.13292517416536365,0.2428796950642276,0.7382236285267101,0.7018180797226532,0.4333921248416695,0.2493050838225405,0.14470335415469968,0.08497052264446547,0.028216005800195735,0.009440241403483932,0.0052407376346443975,0.002925452125122846,0.0016408810037163103,0.0003233092958473411,0.0009413878114881552,0.0016683379766868625,0.0048937584447324295,0.00874520033090683,0.025895704815611112,0.046779062690801704,0.08507478095445872,0.24040133082887832,0.684014950864535,1.1863549848686503,1.2049711115926949,0.1534438252110238,0.08517929542737575,0.047952539748039605,0.015900247524823413,0.000949837066340704,0.0027816547201006915,0.004962023601764443,0.008894407540344103,0.02643240336101238,0.016926631117782476,0.009887881933680745,0.0035188924644698866,0.0034589514104658896,0.00939299294801104,0.01621691912122975,0.02882177315635813,0.049244001591370885,0.04688336383392502,0.015770581897709666,0.005334059110800203,0.0029887735996926043,0.0010200258294759206,0.00034942552916934034,0.000198015489674835,0.00011255181941930368
